zip,state_name,city,population
29824,South Carolina,Edgefield,7637.0
29826,South Carolina,Elko,219.0
29827,South Carolina,Fairfax,3812.0
29828,South Carolina,Gloverville,672.0
29829,South Carolina,Graniteville,11396.0
29831,South Carolina,Jackson,4435.0
29832,South Carolina,Johnston,5514.0
29834,South Carolina,Langley,827.0
29835,South Carolina,McCormick,6149.0
29836,South Carolina,Martin,276.0
29838,South Carolina,Modoc,714.0
29840,South Carolina,Mount Carmel,379.0
29841,South Carolina,North Augusta,32505.0
29842,South Carolina,Beech Island,7896.0
29843,South Carolina,Olar,1174.0
29844,South Carolina,Parksville,112.0
29845,South Carolina,Plum Branch,1155.0
29847,South Carolina,Trenton,5060.0
29848,South Carolina,Troy,839.0
29849,South Carolina,Ulmer,334.0
29851,South Carolina,Warrenville,8773.0
29853,South Carolina,Williston,6205.0
29856,South Carolina,Windsor,3064.0
29860,South Carolina,North Augusta,17149.0
29899,South Carolina,McCormick,860.0
29902,South Carolina,Beaufort,16999.0
29904,South Carolina,Beaufort,1164.0
29905,South Carolina,Parris Island,1082.0
29906,South Carolina,Beaufort,25772.0
29907,South Carolina,Beaufort,14580.0
29909,South Carolina,Okatie,23490.0
29910,South Carolina,Bluffton,47927.0
29911,South Carolina,Brunson,1475.0
29912,South Carolina,Coosawhatchie,0.0
29915,South Carolina,Daufuskie Island,569.0
29916,South Carolina,Early Branch,1799.0
29918,South Carolina,Estill,4776.0
29920,South Carolina,Saint Helena Island,10482.0
29921,South Carolina,Furman,510.0
29922,South Carolina,Garnett,1092.0
29923,South Carolina,Gifford,201.0
29924,South Carolina,Hampton,4609.0
29926,South Carolina,Hilton Head Island,25384.0
29927,South Carolina,Hardeeville,10297.0
29928,South Carolina,Hilton Head Island,14680.0
29929,South Carolina,Islandton,982.0
29932,South Carolina,Luray,283.0
29934,South Carolina,Pineland,457.0
29935,South Carolina,Port Royal,4594.0
29936,South Carolina,Ridgeland,13123.0
29939,South Carolina,Scotia,106.0
29940,South Carolina,Seabrook,3958.0
29941,South Carolina,Sheldon,150.0
29943,South Carolina,Tillman,515.0
29944,South Carolina,Varnville,4393.0
29945,South Carolina,Yemassee,4165.0
30002,Georgia,Avondale Estates,5856.0
30004,Georgia,Alpharetta,66406.0
30005,Georgia,Alpharetta,40260.0
30008,Georgia,Marietta,34331.0
30009,Georgia,Alpharetta,21281.0
30011,Georgia,Auburn,20978.0
30012,Georgia,Conyers,33445.0
30013,Georgia,Conyers,25812.0
30014,Georgia,Covington,40892.0
30016,Georgia,Covington,59179.0
30017,Georgia,Grayson,24463.0
30018,Georgia,Jersey,104.0
30019,Georgia,Dacula,46553.0
30021,Georgia,Clarkston,26684.0
30022,Georgia,Alpharetta,65985.0
30024,Georgia,Suwanee,85442.0
30025,Georgia,Social Circle,11237.0
30028,Georgia,Cumming,34549.0
30030,Georgia,Decatur,31984.0
30032,Georgia,Decatur,44682.0
30033,Georgia,Decatur,30971.0
30034,Georgia,Decatur,42607.0
30035,Georgia,Decatur,23119.0
30038,Georgia,Lithonia,41633.0
30039,Georgia,Snellville,50725.0
30040,Georgia,Cumming,77848.0
30041,Georgia,Cumming,73865.0
30043,Georgia,Lawrenceville,88050.0
30044,Georgia,Lawrenceville,100056.0
30045,Georgia,Lawrenceville,46943.0
30046,Georgia,Lawrenceville,39968.0
30047,Georgia,Lilburn,67675.0
30052,Georgia,Loganville,74564.0
30054,Georgia,Oxford,12234.0
30055,Georgia,Mansfield,3551.0
30056,Georgia,Newborn,2354.0
30058,Georgia,Lithonia,63647.0
30060,Georgia,Marietta,39125.0
30062,Georgia,Marietta,62958.0
30064,Georgia,Marietta,50997.0
30066,Georgia,Marietta,60795.0
30067,Georgia,Marietta,46595.0
30068,Georgia,Marietta,33866.0
30070,Georgia,Porterdale,37.0
30071,Georgia,Norcross,25757.0
30072,Georgia,Pine Lake,779.0
30075,Georgia,Roswell,57032.0
30076,Georgia,Roswell,46089.0
30078,Georgia,Snellville,41998.0
30079,Georgia,Scottdale,4592.0
30080,Georgia,Smyrna,53116.0
30082,Georgia,Smyrna,26080.0
30083,Georgia,Stone Mountain,60937.0
30084,Georgia,Tucker,39256.0
30087,Georgia,Stone Mountain,38858.0
30088,Georgia,Stone Mountain,30286.0
30090,Georgia,Marietta,0.0
30092,Georgia,Peachtree Corners,36674.0
30093,Georgia,Norcross,49072.0
30094,Georgia,Conyers,33743.0
30096,Georgia,Duluth,69456.0
30097,Georgia,Duluth,45887.0
30101,Georgia,Acworth,62284.0
30102,Georgia,Acworth,43870.0
30103,Georgia,Adairsville,14654.0
30104,Georgia,Aragon,5310.0
30105,Georgia,Armuchee,2364.0
30106,Georgia,Austell,23977.0
30107,Georgia,Ball Ground,17294.0
30108,Georgia,Bowdon,7020.0
30110,Georgia,Bremen,13824.0
30111,Georgia,Clarkdale,0.0
30113,Georgia,Buchanan,5969.0
30114,Georgia,Canton,58021.0
30115,Georgia,Canton,52512.0
30116,Georgia,Carrollton,23204.0
30117,Georgia,Carrollton,37101.0
30118,Georgia,Carrollton,1093.0
30120,Georgia,Cartersville,42091.0
30121,Georgia,Cartersville,25593.0
30122,Georgia,Lithia Springs,26216.0
30124,Georgia,Cave Spring,2700.0
30125,Georgia,Cedartown,23615.0
30126,Georgia,Mableton,42865.0
